restaurant_id,restaurant_name,cuisine,city,area,total_orders,total_cancellations,cancellation_rate_pct,avg_delivery_duration,avg_order_value,avg_quality_risk,restaurant_health_score,distinct_items_served,top_ordered_item
RST00161,Tagalog Tastes Al Majaz,Filipino,Sharjah,Al Majaz,388,32,8.25,41.66,49.02,0.332,0.894,10,Kare Kare
RST00170,BBQ Tonight Muwaileh,Pakistani,Sharjah,Muwaileh,393,53,13.49,43.88,53.62,0.417,0.558,10,Mutton Biryani
RST00183,Taco Loco Deira,Mexican,Dubai,Deira,377,44,11.67,42.02,56.47,0.41,0.57,3,Chicken Burrito
RST00184,Chai & Spice DIFC,Indian,Dubai,DIFC,383,39,10.18,43.15,228.66,0.383,0.687,10,Gulab Jamun
RST00193,Pizza Express Dubai Business Bay,Italian,Dubai,Business Bay,369,37,10.03,41.54,136.35,0.374,0.694,10,Pasta Carbonara
RST00195,Haleem Express Garhoud,Pakistani,Dubai,Garhoud,405,44,10.86,42.62,101.5,0.351,0.832,10,Haleem
RST00197,Maharaja Palace Al Barsha,Indian,Dubai,Al Barsha,385,47,12.21,42.27,111.3,0.368,0.747,10,Butter Chicken
RST00213,Five Guys Kitchen Muwaileh,American,Sharjah,Muwaileh,383,23,6.01,41.79,60.79,0.329,0.87,10,Onion Rings
RST00219,Burger District Electra Street,American,Abu Dhabi,Electra Street,365,35,9.59,43.79,115.26,0.383,0.699,10,Onion Rings
RST00220,Sarap Dito JLT,Filipino,Dubai,JLT,423,34,8.04,41.76,96.25,0.361,0.741,10,Longganisa Rice
RST00225,Spice Route Saadiyat Island,Indian,Abu Dhabi,Saadiyat Island,371,37,9.97,40.84,241.56,0.385,0.665,10,Mango Lassi
RST00243,Khaleeji Bites International City,Arabic,Dubai,International City,389,51,13.11,43.08,64.75,0.4,0.59,10,Kabsa
RST00244,Nihari House Al Reem Island,Pakistani,Abu Dhabi,Al Reem Island,386,48,12.44,42.36,101.61,0.399,0.612,10,Paya Soup
RST00265,Khaleeji Bites Palm Jumeirah,Arabic,Dubai,Palm Jumeirah,420,57,13.57,42.78,306.6,0.397,0.629,10,Kabsa
RST00271,The Wing Co Creek Harbour,American,Dubai,Creek Harbour,383,35,9.14,43.45,252.34,0.388,0.683,10,Onion Rings
RST00292,Chai & Spice Al Nahda,Indian,Sharjah,Al Nahda,375,41,10.93,43.58,57.67,0.353,0.829,10,Gulab Jamun
RST00310,Fattoush Kitchen Downtown,Lebanese,Dubai,Downtown,366,39,10.66,41.3,249.92,0.376,0.675,10,Fattoush Salad
RST00317,Tagalog Tastes Shahama,Filipino,Abu Dhabi,Shahama,368,54,14.67,43.25,52.43,0.401,0.651,10,Kare Kare
RST00325,Jollibee Express Motor City,Filipino,Dubai,Motor City,382,41,10.73,43.12,98.87,0.357,0.765,10,Longganisa Rice
RST00336,Saffron Table Al Nahda Dubai,Indian,Dubai,Al Nahda Dubai,396,36,9.09,42.94,56.15,0.336,0.856,10,Chicken Tikka Masala
RST00349,Delhi Darbar DIFC,Indian,Dubai,DIFC,362,55,15.19,43.11,250.18,0.42,0.583,10,Lamb Rogan Josh
RST00371,Pizza Express Dubai Al Quoz,Italian,Dubai,Al Quoz,394,35,8.88,42.26,70.27,0.372,0.784,10,Margherita Pizza
RST00373,Haleem Express Oud Metha,Pakistani,Dubai,Oud Metha,389,45,11.57,44.04,105.76,0.432,0.513,10,Haleem
RST00381,Nonna Rosa Deira,Italian,Dubai,Deira,383,44,11.49,41.95,69.06,0.343,0.848,10,Caprese Salad
RST00382,Maharaja Palace Arabian Ranches,Indian,Dubai,Arabian Ranches,375,53,14.13,42.39,116.35,0.328,0.899,10,Chicken Biryani
RST00385,Al Safadi Downtown,Arabic,Dubai,Downtown,396,47,11.87,43.46,295.52,0.394,0.639,10,Mixed Grill
RST00406,Spice Route Jumeirah,Indian,Dubai,Jumeirah,355,42,11.83,42.95,111.49,0.353,0.831,10,Garlic Naan
RST00407,Wok to Walk Downtown,Chinese,Dubai,Downtown,369,42,11.38,41.47,236.7,0.341,0.842,10,Wonton Soup
RST00423,Shawarma Station Al Nahda,Arabic,Sharjah,Al Nahda,356,53,14.89,42.4,59.46,0.451,0.441,10,Falafel Wrap
RST00425,Haleem Express Marina,Pakistani,Dubai,Marina,368,47,12.77,44.03,220.97,0.352,0.813,10,Daal Chawal
RST00440,Bedouin Kitchen Al Taawun,Arabic,Sharjah,Al Taawun,384,49,12.76,42.34,61.93,0.368,0.762,10,Falafel Wrap
RST00441,BBQ Smokehouse Al Majaz,American,Sharjah,Al Majaz,390,54,13.85,41.36,60.49,0.43,0.492,10,Chocolate Milkshake
RST00446,Pinoy Kitchen Al Khalidiyah,Filipino,Abu Dhabi,Al Khalidiyah,390,40,10.26,42.16,95.97,0.378,0.695,10,Longganisa Rice
RST00454,Shake Shack Express Al Barsha,American,Dubai,Al Barsha,406,45,11.08,42.23,115.0,0.42,0.566,10,Philly Cheesesteak
RST00455,Golden Curry Al Jurf,Indian,Ajman,Al Jurf,374,30,8.02,42.12,60.42,0.363,0.763,10,Chicken Tikka Masala
RST00459,Delhi Darbar Garhoud,Indian,Dubai,Garhoud,415,44,10.6,43.01,116.18,0.336,0.882,10,Lamb Rogan Josh
RST00464,Nobu Express Motor City,Japanese,Dubai,Motor City,393,42,10.69,43.42,156.08,0.328,0.9,10,Teriyaki Chicken Bowl
RST00466,Namaste Kitchen Al Shamkha,Indian,Abu Dhabi,Al Shamkha,370,28,7.57,42.98,58.34,0.349,0.825,10,Chicken Biryani
RST00468,Beirut Express Motor City,Lebanese,Dubai,Motor City,384,40,10.42,41.46,117.0,0.34,0.857,10,Kafta Wrap
RST00476,Noodle Bar Shanghai JLT,Chinese,Dubai,JLT,374,37,9.89,43.21,108.86,0.387,0.668,10,Dim Sum Basket
RST00480,Punjab Grill Al Barsha,Indian,Dubai,Al Barsha,380,39,10.26,43.62,117.84,0.37,0.757,10,Lamb Rogan Josh
RST00481,Fattoush Kitchen Al Barsha,Lebanese,Dubai,Al Barsha,354,43,12.15,43.63,117.76,0.378,0.747,10,Manakeesh Zaatar
RST00517,Bombay Kitchen Palm Jumeirah,Indian,Dubai,Palm Jumeirah,365,34,9.32,43.69,249.24,0.356,0.821,10,Chicken Biryani
RST00519,Saffron Table Discovery Gardens,Indian,Dubai,Discovery Gardens,412,55,13.35,41.68,55.92,0.446,0.434,10,Mango Lassi
RST00520,Shake Shack Express Mohammed Bin Zayed City,American,Abu Dhabi,Mohammed Bin Zayed City,363,42,11.57,42.51,61.37,0.388,0.637,10,Beef Hot Dog
RST00529,Mandi House Al Nahda,Arabic,Sharjah,Al Nahda,374,32,8.56,42.7,61.01,0.345,0.825,10,Grilled Hammour
RST00545,Ihaw Ihaw International City,Filipino,Dubai,International City,414,54,13.04,43.09,50.04,0.433,0.496,10,Sisig Rice Bowl
RST00552,Capricciosa Muwaileh,Italian,Sharjah,Muwaileh,377,48,12.73,43.75,70.23,0.373,0.74,10,Lasagne al Forno
RST00555,Five Guys Kitchen Muwaileh,American,Sharjah,Muwaileh,390,40,10.26,40.83,61.07,0.356,0.785,10,Classic Smash Burger
RST00566,Bombay Kitchen Motor City,Indian,Dubai,Motor City,401,37,9.23,42.49,116.48,0.353,0.811,10,Gulab Jamun
RST00574,Islamabad Grill Masdar City,Pakistani,Abu Dhabi,Masdar City,397,46,11.59,44.6,106.68,0.39,0.692,10,Nihari
RST00589,Lahori Chaska Al Majaz,Pakistani,Sharjah,Al Majaz,388,40,10.31,43.2,52.41,0.372,0.741,10,Chapli Kebab
RST00595,Bedouin Kitchen Bur Dubai,Arabic,Dubai,Bur Dubai,416,41,9.86,43.44,63.06,0.384,0.725,10,Jareesh
RST00616,BBQ Tonight Al Nahda,Pakistani,Sharjah,Al Nahda,369,51,13.82,41.76,54.38,0.44,0.476,10,Haleem
RST00617,Dynasty Kitchen Sports City,Chinese,Dubai,Sports City,381,32,8.4,43.41,110.41,0.338,0.868,10,Kung Pao Chicken
RST00619,Peking House Business Bay,Chinese,Dubai,Business Bay,379,42,11.08,43.68,112.79,0.375,0.697,10,Wonton Soup
RST00624,Masala Junction JLT,Indian,Dubai,JLT,388,33,8.51,43.63,118.42,0.329,0.878,10,Garlic Naan
RST00634,Chai & Spice Festival City,Indian,Dubai,Festival City,396,39,9.85,42.73,240.43,0.401,0.635,10,Chicken Tikka Masala
RST00658,Pampanga Kitchen International City,Filipino,Dubai,International City,424,68,16.04,43.26,49.5,0.473,0.354,10,Halo Halo
RST00661,Peking House Discovery Gardens,Chinese,Dubai,Discovery Gardens,377,38,10.08,42.05,55.57,0.336,0.838,10,Kung Pao Chicken
RST00665,Bollywood Bites Al Taawun,Indian,Sharjah,Al Taawun,410,71,17.32,42.62,58.57,0.409,0.608,10,Palak Paneer
RST00670,Islamabad Grill Saadiyat Island,Pakistani,Abu Dhabi,Saadiyat Island,380,27,7.11,42.65,215.47,0.324,0.942,10,Haleem
RST00674,Wok to Walk Business Bay,Chinese,Dubai,Business Bay,404,42,10.4,43.24,97.31,0.328,0.902,10,Kung Pao Chicken
RST00677,Sisig Station Marina,Filipino,Dubai,Marina,386,45,11.66,44.45,200.99,0.37,0.785,10,Lechon Kawali
RST00695,Burger District JLT,American,Dubai,JLT,389,32,8.23,43.37,127.0,0.358,0.785,10,Loaded Fries
RST00706,All American Diner Al Taawun,American,Sharjah,Al Taawun,376,48,12.77,43.99,60.01,0.403,0.6,10,Chocolate Milkshake
RST00709,Peking House Yas Island,Chinese,Abu Dhabi,Yas Island,405,42,10.37,43.16,250.34,0.368,0.734,10,Peking Duck Wrap
RST00730,Sashimi Bar Oud Metha,Japanese,Dubai,Oud Metha,375,42,11.2,44.21,158.66,0.423,0.556,10,Chicken Katsu Curry
RST00733,La Cucina Al Nuaimiya,Italian,Ajman,Al Nuaimiya,366,32,8.74,41.54,72.24,0.371,0.71,10,Risotto ai Funghi
RST00739,Saffron Table Jumeirah Village Circle,Indian,Dubai,Jumeirah Village Circle,375,45,12.0,44.63,117.43,0.375,0.75,10,Lamb Rogan Josh
RST00742,Pizza Express Dubai Muwaileh,Italian,Sharjah,Muwaileh,367,33,8.99,42.84,72.46,0.317,0.967,10,Cannoli Siciliani
RST00754,Mezze House Al Furjan,Lebanese,Dubai,Al Furjan,435,66,15.17,44.17,112.07,0.482,0.308,10,Knafeh
RST00759,Dumpling Republic Business Bay,Chinese,Dubai,Business Bay,386,49,12.69,41.83,111.56,0.346,0.839,10,Peking Duck Wrap
RST00793,Liberty Grill Downtown,American,Dubai,Downtown,357,38,10.64,43.77,259.76,0.39,0.7,10,Classic Smash Burger
RST00802,Saffron Table Al Majaz,Indian,Sharjah,Al Majaz,404,50,12.38,42.58,56.32,0.436,0.507,10,Garlic Naan
RST00805,Noodle Bar Shanghai Al Taawun,Chinese,Sharjah,Al Taawun,388,43,11.08,42.64,54.39,0.39,0.69,10,Sweet & Sour Pork
RST00807,Al Dawaar Grill Bur Dubai,Arabic,Dubai,Bur Dubai,377,47,12.47,43.35,62.34,0.384,0.716,10,Chicken Shawarma
RST00841,Punjab Grill Saadiyat Island,Indian,Abu Dhabi,Saadiyat Island,405,45,11.11,41.99,250.77,0.367,0.729,10,Palak Paneer
RST00848,Edo Japanese Al Taawun,Japanese,Sharjah,Al Taawun,435,30,6.9,41.12,77.37,0.334,0.866,10,Salmon Sushi Roll
RST00854,La Cucina Al Rashidiya,Italian,Ajman,Al Rashidiya,381,41,10.76,42.91,69.98,0.375,0.748,10,Risotto ai Funghi
RST00858,Trattoria Roma Garhoud,Italian,Dubai,Garhoud,369,37,10.03,42.46,141.68,0.386,0.687,10,Lasagne al Forno
RST00868,Al Safadi Bur Dubai,Arabic,Dubai,Bur Dubai,396,41,10.35,43.17,64.55,0.372,0.725,10,Grilled Hammour
RST00910,Golden Dragon Jumeirah,Chinese,Dubai,Jumeirah,354,46,12.99,42.92,106.44,0.426,0.511,10,Wonton Soup
RST00916,Bombay Kitchen Al Taawun,Indian,Sharjah,Al Taawun,430,34,7.91,43.89,58.79,0.362,0.851,10,Chicken Biryani
RST00920,Dumpling Republic Al Jurf,Chinese,Ajman,Al Jurf,360,49,13.61,42.66,54.1,0.362,0.771,10,Dim Sum Basket
RST00929,Tandoor House Shahama,Indian,Abu Dhabi,Shahama,400,58,14.5,42.22,58.96,0.386,0.685,10,Gulab Jamun
RST00940,Dim Sum Palace Marina,Chinese,Dubai,Marina,426,41,9.62,40.5,237.57,0.359,0.75,10,Kung Pao Chicken
RST00956,Al Safadi Motor City,Arabic,Dubai,Motor City,412,57,13.83,41.8,128.21,0.419,0.51,10,Dates & Karak
RST00957,Dynasty Kitchen DIFC,Chinese,Dubai,DIFC,399,36,9.02,43.2,233.37,0.372,0.742,10,Mapo Tofu
RST00967,Islamabad Grill JLT,Pakistani,Dubai,JLT,397,45,11.34,42.97,104.23,0.378,0.738,10,Haleem
RST00968,Pizza Express Dubai Masdar City,Italian,Abu Dhabi,Masdar City,376,55,14.63,42.44,144.23,0.408,0.579,10,Pasta Carbonara
RST00996,Saffron Table Al Majaz,Indian,Sharjah,Al Majaz,420,55,13.1,43.43,57.64,0.38,0.727,10,Mango Lassi
RST00999,Bombay Kitchen Al Raha Beach,Indian,Abu Dhabi,Al Raha Beach,423,32,7.57,43.01,254.52,0.328,0.893,10,Lamb Rogan Josh
RST01005,Al Safadi Dubai Hills,Arabic,Dubai,Dubai Hills,403,40,9.93,41.52,288.38,0.371,0.715,10,Falafel Wrap
RST01029,Lutong Bahay Oud Metha,Filipino,Dubai,Oud Metha,388,41,10.57,42.94,97.12,0.339,0.836,10,Halo Halo
RST01033,Masala Junction Mohammed Bin Zayed City,Indian,Abu Dhabi,Mohammed Bin Zayed City,360,60,16.67,42.8,57.95,0.463,0.367,10,Chicken Biryani
RST01039,Lucky Wok Jumeirah Village Circle,Chinese,Dubai,Jumeirah Village Circle,416,57,13.7,42.73,107.57,0.423,0.526,10,Sweet & Sour Pork
RST01052,Mumbai Street Food Arabian Ranches,Indian,Dubai,Arabian Ranches,397,61,15.37,41.89,109.94,0.486,0.295,10,Samosa (2pcs)
RST01069,Al Safadi Al Nahda,Arabic,Sharjah,Al Nahda,426,48,11.27,44.08,65.57,0.396,0.682,10,Dates & Karak
RST01074,Jollibee Express Jumeirah Village Triangle,Filipino,Dubai,Jumeirah Village Triangle,405,50,12.35,44.06,100.41,0.391,0.745,10,Kare Kare
RST01075,Curry Leaf Khalifa City,Indian,Abu Dhabi,Khalifa City,376,28,7.45,43.79,114.57,0.373,0.733,10,Chicken Biryani
RST01081,Chai & Spice Mirdif,Indian,Dubai,Mirdif,435,64,14.71,41.99,116.17,0.445,0.445,10,Butter Chicken
RST01108,Sarap Dito Discovery Gardens,Filipino,Dubai,Discovery Gardens,395,35,8.86,43.14,52.73,0.363,0.769,10,Sinigang na Baboy
RST01111,Masala Junction Al Nahda,Indian,Sharjah,Al Nahda,413,50,12.11,42.3,57.18,0.379,0.737,10,Chicken Biryani
RST01124,Bollywood Bites Al Mushrif,Indian,Abu Dhabi,Al Mushrif,384,48,12.5,43.26,122.67,0.374,0.745,10,Garlic Naan
RST01129,Lucky Wok Tourist Club Area,Chinese,Abu Dhabi,Tourist Club Area,352,35,9.94,40.82,106.16,0.341,0.859,10,Fried Rice Special
RST01140,Bedouin Kitchen Tourist Club Area,Arabic,Abu Dhabi,Tourist Club Area,364,37,10.16,42.14,126.65,0.415,0.579,10,Jareesh
RST01144,Lahori Chaska Al Rashidiya,Pakistani,Ajman,Al Rashidiya,383,60,15.67,42.29,52.87,0.395,0.665,10,Karahi Chicken
RST01178,Peking House Dubai South,Chinese,Dubai,Dubai South,388,39,10.05,43.1,53.9,0.377,0.743,10,Peking Duck Wrap
RST01180,Smash & Stack Masdar City,American,Abu Dhabi,Masdar City,394,52,13.2,41.8,119.18,0.352,0.806,10,Mac & Cheese
RST01186,The Wing Co Bur Dubai,American,Dubai,Bur Dubai,383,32,8.36,41.49,63.54,0.357,0.775,10,Philly Cheesesteak
RST01188,Zaatar w Zeit Palm Jumeirah,Lebanese,Dubai,Palm Jumeirah,385,49,12.73,42.93,246.19,0.381,0.694,10,Knafeh
RST01189,Wok to Walk Deira,Chinese,Dubai,Deira,402,75,18.66,43.7,53.64,0.492,0.264,10,Peking Duck Wrap
RST01194,Noodle Bar Shanghai Al Mushrif,Chinese,Abu Dhabi,Al Mushrif,385,43,11.17,42.7,104.54,0.433,0.5,10,Mapo Tofu
RST01201,Suhoor Lounge Festival City,Arabic,Dubai,Festival City,388,36,9.28,44.24,304.66,0.359,0.8,10,Lamb Mandi
RST01202,Manila Garden Al Reem Island,Filipino,Abu Dhabi,Al Reem Island,379,37,9.76,41.99,95.96,0.401,0.619,10,Chicken Adobo
RST01209,Leila Restaurant Business Bay,Lebanese,Dubai,Business Bay,388,41,10.57,41.79,113.58,0.377,0.702,10,Mezze Platter
RST01237,Smash & Stack Yas Island,American,Abu Dhabi,Yas Island,389,36,9.25,41.59,267.44,0.374,0.751,10,Onion Rings
RST01251,Ihaw Ihaw Motor City,Filipino,Dubai,Motor City,390,34,8.72,42.15,96.77,0.381,0.723,10,Beef Caldereta
RST01253,Saffron Table Al Jurf,Indian,Ajman,Al Jurf,397,45,11.34,43.22,57.5,0.343,0.833,10,Lamb Rogan Josh
RST01257,Golden Curry Al Barsha,Indian,Dubai,Al Barsha,401,46,11.47,42.66,114.91,0.352,0.805,10,Mango Lassi
RST01266,Mumbai Street Food Al Taawun,Indian,Sharjah,Al Taawun,374,41,10.96,42.44,56.07,0.387,0.709,10,Butter Chicken
RST01270,Al Dawaar Grill Mirdif,Arabic,Dubai,Mirdif,375,45,12.0,43.24,127.65,0.377,0.743,10,Machboos
RST01278,Peshawar Wala Tourist Club Area,Pakistani,Abu Dhabi,Tourist Club Area,376,35,9.31,42.88,102.05,0.371,0.718,10,Daal Chawal
RST01285,Nonna Rosa Al Taawun,Italian,Sharjah,Al Taawun,378,47,12.43,44.71,71.56,0.387,0.694,10,Chicken Parmigiana
RST01300,BBQ Tonight Al Nahda,Pakistani,Sharjah,Al Nahda,383,44,11.49,43.16,53.7,0.398,0.642,10,Karahi Chicken
RST01306,Lucky Wok Bur Dubai,Chinese,Dubai,Bur Dubai,363,37,10.19,44.25,54.05,0.378,0.742,10,Peking Duck Wrap
RST01311,Masala Junction Marina,Indian,Dubai,Marina,368,42,11.41,43.0,241.68,0.414,0.592,10,Mango Lassi
RST01323,Pasta Fresca Oud Metha,Italian,Dubai,Oud Metha,353,34,9.63,44.03,145.2,0.366,0.772,10,Pasta Carbonara
RST01330,Mumbai Street Food Marina,Indian,Dubai,Marina,410,34,8.29,41.36,238.78,0.357,0.817,10,Chicken Biryani
RST01335,Karachi Darbar Al Quoz,Pakistani,Dubai,Al Quoz,404,59,14.6,43.57,51.91,0.384,0.692,10,Sheer Khurma
RST01343,BBQ Tonight Arabian Ranches,Pakistani,Dubai,Arabian Ranches,406,48,11.82,40.09,103.52,0.362,0.726,10,Daal Chawal
RST01344,Tandoor House Al Nahda,Indian,Sharjah,Al Nahda,372,25,6.72,41.9,61.96,0.347,0.826,10,Chicken Tikka Masala
RST01367,Jade Garden Al Taawun,Chinese,Sharjah,Al Taawun,379,51,13.46,42.81,54.53,0.394,0.654,10,Spring Rolls (4pcs)
RST01372,Bedouin Kitchen Karama,Arabic,Dubai,Karama,380,56,14.74,42.81,60.53,0.419,0.53,10,Grilled Hammour
RST01412,Ihaw Ihaw Oud Metha,Filipino,Dubai,Oud Metha,376,59,15.69,43.85,100.1,0.45,0.436,10,Kare Kare
RST01424,Smash & Stack Downtown,American,Dubai,Downtown,406,45,11.08,44.75,256.44,0.388,0.669,10,Classic Smash Burger
RST01457,Dumpling Republic Al Majaz,Chinese,Sharjah,Al Majaz,372,50,13.44,44.28,55.44,0.393,0.678,10,Peking Duck Wrap
RST01466,Suhoor Lounge Nad Al Sheba,Arabic,Dubai,Nad Al Sheba,362,52,14.36,42.73,129.25,0.427,0.559,10,Mixed Grill
RST01482,Adobo House Al Raha Beach,Filipino,Abu Dhabi,Al Raha Beach,386,40,10.36,44.48,199.3,0.355,0.835,10,Sinigang na Baboy
RST01505,Al Hamra Pakistani Downtown,Pakistani,Dubai,Downtown,375,29,7.73,43.18,227.96,0.323,0.936,10,Seekh Kebab
RST01510,Lutong Bahay International City,Filipino,Dubai,International City,431,49,11.37,42.34,48.66,0.381,0.699,10,Pancit Canton
RST01511,Adobo House Business Bay,Filipino,Dubai,Business Bay,388,62,15.98,41.58,97.95,0.431,0.484,10,Halo Halo
RST01520,Shawarma Station Al Nahda,Arabic,Sharjah,Al Nahda,382,38,9.95,42.28,62.98,0.368,0.758,10,Grilled Hammour
RST01534,Mumbai Street Food DIFC,Indian,Dubai,DIFC,393,54,13.74,40.39,242.16,0.326,0.857,10,Garlic Naan
RST01539,Sakura Sushi Marina,Japanese,Dubai,Marina,371,30,8.09,41.67,350.01,0.356,0.819,10,Matcha Ice Cream
RST01544,Adobo House Al Nahda,Filipino,Sharjah,Al Nahda,376,39,10.37,42.67,49.47,0.341,0.863,10,Longganisa Rice
RST01560,Punjab Grill Al Quoz,Indian,Dubai,Al Quoz,366,23,6.28,42.19,56.53,0.331,0.914,10,Palak Paneer
RST01569,Delhi Darbar Al Nahda Dubai,Indian,Dubai,Al Nahda Dubai,380,45,11.84,41.36,58.94,0.388,0.665,10,Dal Makhani
RST01570,Tawlet Al Karamah,Lebanese,Abu Dhabi,Al Karamah,365,38,10.41,42.71,113.01,0.358,0.793,10,Fattoush Salad
RST01612,Karachi Darbar Business Bay,Pakistani,Dubai,Business Bay,383,33,8.62,43.78,98.03,0.342,0.902,10,Sheer Khurma
RST01625,Namaste Kitchen Corniche,Indian,Abu Dhabi,Corniche,402,31,7.71,40.97,253.76,0.328,0.883,10,Garlic Naan
RST01627,Tandoor House Masdar City,Indian,Abu Dhabi,Masdar City,364,28,7.69,42.32,115.11,0.324,0.888,10,Chicken Tikka Masala
RST01630,Lahori Chaska Jumeirah,Pakistani,Dubai,Jumeirah,384,41,10.68,41.69,97.73,0.359,0.75,10,Paya Soup
RST01643,Tawlet DIFC,Lebanese,Dubai,DIFC,417,38,9.11,42.94,242.51,0.363,0.782,10,Lamb Kibbeh
RST01645,Masala Junction Palm Jumeirah,Indian,Dubai,Palm Jumeirah,387,42,10.85,42.57,247.73,0.365,0.763,10,Chicken Biryani
RST01655,Royal Biryani House Al Nahda,Indian,Sharjah,Al Nahda,391,36,9.21,44.05,57.79,0.336,0.869,10,Lamb Rogan Josh
RST01658,Namaste Kitchen Al Furjan,Indian,Dubai,Al Furjan,397,27,6.8,41.89,120.48,0.337,0.859,10,Chicken Tikka Masala
RST01688,Dumpling Republic Al Taawun,Chinese,Sharjah,Al Taawun,367,38,10.35,43.26,55.06,0.362,0.782,10,Peking Duck Wrap
RST01693,Pizza Express Dubai Al Nuaimiya,Italian,Ajman,Al Nuaimiya,396,41,10.35,42.92,71.07,0.37,0.726,10,Margherita Pizza
RST01698,Mumbai Street Food JLT,Indian,Dubai,JLT,406,54,13.3,42.78,116.79,0.375,0.72,10,Samosa (2pcs)
RST01703,Punjab Grill Muwaileh,Indian,Sharjah,Muwaileh,366,50,13.66,41.64,54.27,0.404,0.589,10,Butter Chicken
RST01706,Maharaja Palace Silicon Oasis,Indian,Dubai,Silicon Oasis,375,59,15.73,42.89,60.04,0.402,0.59,10,Palak Paneer
RST01708,Al Dawaar Grill Al Jurf,Arabic,Ajman,Al Jurf,394,42,10.66,43.14,62.65,0.382,0.695,10,Machboos
RST01731,Royal Biryani House International City,Indian,Dubai,International City,397,48,12.09,43.3,56.42,0.414,0.602,10,Mango Lassi
RST01745,Bedouin Kitchen Saadiyat Island,Arabic,Abu Dhabi,Saadiyat Island,387,36,9.3,43.99,276.73,0.332,0.946,10,Falafel Wrap
RST01749,Adobo House Al Rashidiya,Filipino,Ajman,Al Rashidiya,362,33,9.12,43.97,51.11,0.36,0.799,10,Beef Caldereta
RST01753,Ceylon Spice Creek Harbour,Sri Lankan,Dubai,Creek Harbour,384,49,12.76,42.96,189.85,0.41,0.557,3,Fish Ambul Thiyal
RST01756,Burger District Al Khalidiyah,American,Abu Dhabi,Al Khalidiyah,380,37,9.74,42.44,128.55,0.37,0.733,10,Beef Hot Dog
RST01769,Shake Shack Express Downtown,American,Dubai,Downtown,368,36,9.78,42.79,251.18,0.373,0.737,10,Onion Rings
RST01775,BBQ Smokehouse Al Taawun,American,Sharjah,Al Taawun,402,47,11.69,44.34,63.1,0.401,0.643,10,Chocolate Milkshake
RST01782,Edo Japanese Corniche,Japanese,Abu Dhabi,Corniche,408,50,12.25,44.96,355.73,0.394,0.632,10,Salmon Sushi Roll
RST01784,Fattoush Kitchen Al Nahda,Lebanese,Sharjah,Al Nahda,351,33,9.4,44.02,57.53,0.36,0.807,10,Fattoush Salad
RST01787,Tagalog Tastes Khalifa City,Filipino,Abu Dhabi,Khalifa City,358,35,9.78,44.52,95.86,0.366,0.768,10,Sisig Rice Bowl
RST01802,Lahori Chaska Jumeirah Village Triangle,Pakistani,Dubai,Jumeirah Village Triangle,399,34,8.52,43.62,108.16,0.338,0.879,10,Karahi Chicken
RST01806,Al Fanar International City,Arabic,Dubai,International City,393,47,11.96,42.42,63.44,0.378,0.721,10,Dates & Karak
RST01824,Masala Junction JLT,Indian,Dubai,JLT,363,37,10.19,42.6,117.5,0.365,0.734,10,Samosa (2pcs)
RST01825,Patty Perfect Deira,American,Dubai,Deira,377,43,11.41,42.92,63.39,0.405,0.635,10,Nashville Hot Tenders
RST01826,Maharaja Palace Al Quoz,Indian,Dubai,Al Quoz,363,66,18.18,43.9,56.55,0.49,0.334,10,Butter Chicken
RST01839,Lutong Bahay Yas Island,Filipino,Abu Dhabi,Yas Island,381,48,12.6,43.15,192.02,0.403,0.629,10,Sisig Rice Bowl
RST01871,Pasta Fresca Hamdan Street,Italian,Abu Dhabi,Hamdan Street,370,26,7.03,42.0,141.62,0.308,0.972,10,Pasta Carbonara
RST01882,Curry Leaf Al Karamah,Indian,Abu Dhabi,Al Karamah,382,50,13.09,45.41,115.77,0.401,0.618,10,Chicken Tikka Masala
RST01884,Punjab Grill Downtown,Indian,Dubai,Downtown,401,43,10.72,41.38,247.25,0.366,0.745,10,Gulab Jamun
RST01886,Beirut Express Jumeirah,Lebanese,Dubai,Jumeirah,400,47,11.75,43.53,119.14,0.396,0.68,10,Warak Dawali
RST01889,Delhi Darbar Al Majaz,Indian,Sharjah,Al Majaz,383,36,9.4,44.44,52.58,0.348,0.854,10,Samosa (2pcs)
RST01890,Al Fanar Jumeirah,Arabic,Dubai,Jumeirah,364,40,10.99,42.75,127.9,0.373,0.729,10,Grilled Hammour
RST01895,Emirati Table Al Nahda,Arabic,Sharjah,Al Nahda,408,39,9.56,42.04,63.54,0.363,0.725,10,Kabsa
RST01898,Patty Perfect Muwaileh,American,Sharjah,Muwaileh,380,30,7.89,43.65,60.83,0.366,0.766,10,BBQ Chicken Wings
RST01913,Jollibee Express Khalidiyah,Filipino,Abu Dhabi,Khalidiyah,402,34,8.46,43.84,99.36,0.338,0.875,10,Crispy Pata
RST01915,Liberty Grill Downtown,American,Dubai,Downtown,423,34,8.04,43.36,254.53,0.347,0.874,10,Philly Cheesesteak
RST01927,Khaleeji Bites Jumeirah,Arabic,Dubai,Jumeirah,377,34,9.02,42.06,128.05,0.372,0.717,10,Dates & Karak
RST01948,Mandi House Al Nuaimiya,Arabic,Ajman,Al Nuaimiya,410,32,7.8,41.73,64.89,0.351,0.809,10,Falafel Wrap
RST01979,Al Fanar Tourist Club Area,Arabic,Abu Dhabi,Tourist Club Area,395,46,11.65,41.85,128.27,0.376,0.722,10,Hummus Platter
