user_id,total_orders,avg_order_value,total_spend,total_cancellations,cancellation_rate_pct,weekend_orders,ramadan_orders,avg_delivery_duration,avg_risk_score,user_subscription,city,payment_method,churn_risk,top_cuisine
USR026023,14,173.29,2426.09,3,21.43,4,2,32.61,0.364,1,Dubai,In-App Wallet,1,Indian
USR026024,38,114.35,4345.15,3,7.89,11,4,43.5,0.403,0,Dubai,Credit Card,0,Indian
USR026026,24,82.79,1987.06,1,4.17,8,2,42.27,0.402,1,Dubai,Apple Pay,1,Lebanese
USR026027,28,120.34,3369.55,3,10.71,9,2,40.14,0.358,1,Dubai,Credit Card,0,Indian
USR026035,27,96.87,2615.43,4,14.81,9,2,41.54,0.385,1,Dubai,Credit Card,0,Indian
USR026036,23,121.93,2804.44,1,4.35,7,2,45.97,0.352,1,Dubai,Credit Card,0,Filipino
USR026044,16,79.21,1267.31,5,31.25,7,3,48.23,0.393,1,Dubai,Apple Pay,1,Indian
USR026059,22,97.47,2144.25,1,4.55,5,2,39.24,0.374,1,Dubai,Apple Pay,0,Indian
USR026063,14,91.69,1283.6,1,7.14,6,2,40.38,0.344,1,Abu Dhabi,Credit Card,1,Pakistani
USR026065,22,122.06,2685.28,3,13.64,7,3,46.0,0.352,1,Dubai,Debit Card,0,Arabic
USR026067,17,109.51,1861.64,0,0.0,7,0,35.46,0.367,0,Dubai,Credit Card,1,American
USR026073,20,122.38,2447.56,4,20.0,7,2,41.91,0.392,1,Dubai,Apple Pay,0,Indian
USR026077,22,128.85,2834.8,0,0.0,6,2,40.16,0.385,1,Abu Dhabi,Apple Pay,0,Arabic
USR026082,28,177.7,4975.57,6,21.43,9,0,43.85,0.374,0,Sharjah,Credit Card,0,Indian
USR026085,24,110.15,2643.53,3,12.5,5,2,45.27,0.43,0,Abu Dhabi,Debit Card,0,Pakistani
USR026098,31,118.53,3674.58,5,16.13,11,0,42.71,0.404,1,Dubai,Credit Card,0,Indian
USR026109,34,122.66,4170.57,6,17.65,10,2,36.02,0.351,1,Ajman,Apple Pay,0,Indian
USR026110,26,116.98,3041.55,4,15.38,9,3,43.07,0.351,1,Dubai,Debit Card,0,Indian
USR026111,16,179.38,2870.09,1,6.25,6,4,40.43,0.336,0,Sharjah,Credit Card,1,Indian
USR026112,14,130.88,1832.33,1,7.14,5,1,32.71,0.347,1,Dubai,Debit Card,1,Indian
USR026115,35,128.93,4512.53,5,14.29,12,2,43.32,0.381,1,Abu Dhabi,Credit Card,0,Indian
USR026119,29,134.19,3891.65,2,6.9,9,4,38.81,0.373,0,Dubai,In-App Wallet,0,Chinese
USR026129,26,147.87,3844.56,3,11.54,6,1,43.97,0.403,1,Abu Dhabi,Credit Card,0,Indian
USR026132,12,137.21,1646.58,3,25.0,2,2,42.06,0.442,0,Abu Dhabi,Credit Card,1,Chinese
USR026136,32,129.8,4153.64,2,6.25,12,0,35.48,0.366,1,Abu Dhabi,Apple Pay,0,Indian
USR026140,21,138.83,2915.41,4,19.05,8,5,44.54,0.363,0,Dubai,Credit Card,1,Lebanese
USR026150,21,154.93,3253.55,4,19.05,2,0,39.45,0.388,1,Dubai,Apple Pay,0,Indian
USR026154,18,98.26,1768.67,4,22.22,3,2,41.92,0.357,1,Dubai,Debit Card,0,Indian
USR026159,28,114.05,3193.47,4,14.29,11,2,44.31,0.358,1,Dubai,Credit Card,0,Indian
USR026160,24,156.64,3759.39,4,16.67,4,0,42.85,0.387,1,Dubai,Apple Pay,0,Filipino
USR026164,27,116.27,3139.3,2,7.41,9,1,45.91,0.379,1,Abu Dhabi,Credit Card,0,Indian
USR026168,25,80.36,2009.04,2,8.0,11,0,33.98,0.363,1,Abu Dhabi,Apple Pay,0,Arabic
USR026169,13,120.19,1562.53,5,38.46,1,3,38.72,0.341,1,Dubai,Apple Pay,1,Indian
USR026176,28,99.06,2773.8,3,10.71,7,2,39.43,0.373,1,Sharjah,Credit Card,0,Indian
USR026179,34,139.05,4727.53,4,11.76,7,3,44.67,0.374,0,Dubai,Apple Pay,0,Indian
USR026182,35,148.95,5213.21,1,2.86,9,1,43.36,0.367,1,Dubai,Credit Card,0,Indian
USR026197,22,126.86,2790.94,2,9.09,3,2,43.26,0.341,0,Abu Dhabi,Credit Card,0,Indian
USR026198,17,112.71,1916.05,2,11.76,1,1,32.59,0.313,0,Abu Dhabi,Debit Card,1,Indian
USR026205,25,142.82,3570.48,3,12.0,7,1,46.6,0.381,0,Dubai,In-App Wallet,0,Indian
USR026206,27,133.29,3598.72,3,11.11,5,0,41.1,0.382,1,Dubai,Apple Pay,0,Indian
USR026208,24,116.51,2796.29,2,8.33,6,2,39.92,0.351,0,Dubai,Apple Pay,0,Indian
USR026215,30,127.57,3827.0,6,20.0,8,3,43.29,0.376,1,Dubai,Debit Card,0,Pakistani
USR026219,25,104.02,2600.55,6,24.0,6,1,41.03,0.363,1,Ajman,In-App Wallet,0,Indian
USR026220,12,178.58,2143.0,1,8.33,4,2,43.63,0.388,0,Dubai,Apple Pay,1,Indian
USR026228,35,106.32,3721.21,8,22.86,9,2,45.32,0.391,1,Abu Dhabi,Credit Card,0,Indian
USR026235,8,110.75,886.01,1,12.5,2,0,48.53,0.364,0,Abu Dhabi,Apple Pay,1,Indian
USR026236,23,96.52,2219.99,4,17.39,5,1,46.67,0.385,1,Dubai,Apple Pay,0,Pakistani
USR026241,31,105.43,3268.36,1,3.23,11,1,42.29,0.359,0,Sharjah,In-App Wallet,0,Indian
USR026242,21,108.0,2267.93,3,14.29,6,1,49.08,0.386,1,Dubai,Credit Card,0,Indian
USR026243,24,130.71,3137.09,3,12.5,7,2,47.2,0.403,0,Dubai,Apple Pay,0,Italian
USR026246,37,125.94,4659.96,1,2.7,14,0,44.88,0.367,0,Dubai,Apple Pay,0,Indian
USR026250,19,132.36,2514.75,1,5.26,2,3,46.52,0.39,1,Abu Dhabi,Apple Pay,0,Indian
USR026251,28,115.12,3223.34,2,7.14,9,1,39.76,0.355,1,Dubai,In-App Wallet,0,Indian
USR026255,12,127.69,1532.25,1,8.33,3,2,48.47,0.393,1,Dubai,Credit Card,1,Indian
USR026257,16,122.71,1963.4,3,18.75,2,3,33.65,0.415,1,Dubai,In-App Wallet,1,Indian
USR026259,25,149.19,3729.79,4,16.0,5,3,44.21,0.375,1,Abu Dhabi,Apple Pay,0,Indian
USR026260,33,96.87,3196.59,3,9.09,9,2,35.77,0.378,0,Dubai,In-App Wallet,0,Indian
USR026263,27,159.23,4299.24,3,11.11,6,2,43.9,0.359,0,Dubai,Credit Card,0,Indian
USR026266,26,106.43,2767.15,6,23.08,9,0,48.79,0.399,0,Dubai,In-App Wallet,0,Indian
USR026269,23,117.72,2707.54,2,8.7,8,3,37.09,0.411,1,Dubai,Apple Pay,0,Indian
USR026274,17,109.01,1853.18,1,5.88,3,0,46.09,0.401,1,Dubai,Apple Pay,1,Pakistani
USR026275,42,155.63,6536.46,6,14.29,14,3,39.28,0.374,1,Dubai,Debit Card,0,Indian
USR026278,38,119.63,4546.01,4,10.53,8,3,43.93,0.373,0,Dubai,Credit Card,0,Indian
USR026280,37,115.7,4280.87,7,18.92,11,3,41.59,0.39,0,Dubai,Credit Card,0,Indian
USR026287,25,109.14,2728.41,2,8.0,7,1,43.97,0.366,1,Dubai,Debit Card,0,Indian
USR026289,15,116.37,1745.55,2,13.33,6,3,47.15,0.393,0,Dubai,Debit Card,1,Indian
USR026290,28,148.76,4165.41,2,7.14,10,1,45.55,0.418,1,Dubai,Credit Card,0,Indian
USR026293,33,109.39,3610.03,7,21.21,9,4,45.36,0.41,1,Dubai,Apple Pay,0,Arabic
USR026300,29,157.62,4570.91,5,17.24,6,1,42.11,0.392,1,Dubai,Apple Pay,0,American
USR026301,28,121.67,3406.69,3,10.71,9,2,43.97,0.364,1,Dubai,Credit Card,0,Indian
USR026304,35,119.01,4165.18,10,28.57,8,2,41.38,0.395,1,Sharjah,In-App Wallet,0,Arabic
USR026311,29,150.62,4368.05,6,20.69,9,4,44.3,0.359,1,Dubai,Credit Card,0,Pakistani
USR026315,18,108.76,1957.61,3,16.67,2,0,42.02,0.38,1,Dubai,Apple Pay,0,Indian
USR026316,31,139.86,4335.75,3,9.68,10,4,33.89,0.371,0,Dubai,Credit Card,0,Indian
USR026325,22,104.62,2301.59,4,18.18,8,3,39.26,0.409,1,Dubai,Apple Pay,0,Indian
USR026327,26,106.73,2775.09,5,19.23,8,4,41.42,0.388,0,Dubai,Apple Pay,0,Indian
USR026332,30,121.43,3642.79,3,10.0,12,2,43.12,0.393,0,Abu Dhabi,Debit Card,0,Chinese
USR026335,22,153.6,3379.22,5,22.73,6,2,39.04,0.381,1,Dubai,In-App Wallet,0,Arabic
USR026344,25,92.89,2322.34,4,16.0,9,2,40.08,0.366,0,Sharjah,Credit Card,0,Indian
USR026345,33,121.58,4012.21,6,18.18,7,3,40.68,0.369,1,Abu Dhabi,In-App Wallet,0,Arabic
USR026346,23,160.69,3695.8,3,13.04,5,2,44.11,0.387,1,Sharjah,Credit Card,0,Chinese
USR026348,12,119.12,1429.47,0,0.0,3,1,36.92,0.361,0,Sharjah,Debit Card,1,Indian
USR026349,25,148.45,3711.36,6,24.0,2,0,42.18,0.358,0,Sharjah,Apple Pay,0,Indian
USR026350,11,159.25,1751.74,1,9.09,2,0,44.09,0.415,0,Dubai,Debit Card,1,Arabic
USR026356,11,141.43,1555.69,1,9.09,5,2,36.0,0.333,1,Dubai,Apple Pay,1,Lebanese
USR026357,27,122.23,3300.2,2,7.41,10,3,39.57,0.368,1,Dubai,Apple Pay,0,Indian
USR026362,19,102.96,1956.27,3,15.79,5,3,42.03,0.354,1,Dubai,Apple Pay,1,Pakistani
USR026363,34,106.25,3612.65,5,14.71,11,3,43.22,0.39,0,Sharjah,Credit Card,0,Indian
USR026364,29,134.65,3904.9,1,3.45,6,3,40.07,0.362,0,Dubai,Debit Card,0,Indian
USR026367,12,119.39,1432.71,0,0.0,3,1,43.16,0.342,0,Sharjah,Apple Pay,1,Arabic
USR026372,27,144.4,3898.84,4,14.81,7,1,43.21,0.382,1,Dubai,Credit Card,0,Indian
USR026374,28,113.18,3169.0,3,10.71,9,3,36.66,0.387,1,Dubai,Apple Pay,0,Indian
USR026378,19,109.45,2079.5,2,10.53,4,1,44.11,0.392,0,Dubai,Apple Pay,0,Indian
USR026388,26,91.53,2379.74,2,7.69,5,4,40.23,0.372,0,Dubai,Debit Card,0,Arabic
USR026389,13,157.48,2047.28,3,23.08,3,3,41.64,0.373,0,Dubai,Apple Pay,1,Indian
USR026394,31,95.7,2966.65,5,16.13,10,3,37.74,0.349,0,Dubai,Credit Card,0,Indian
USR026396,21,87.24,1832.13,0,0.0,8,0,40.83,0.343,1,Ajman,Apple Pay,0,Indian
USR026399,29,126.73,3675.13,3,10.34,11,3,41.57,0.346,1,Dubai,Credit Card,0,Indian
USR026403,25,133.07,3326.69,3,12.0,6,2,39.98,0.346,0,Abu Dhabi,Credit Card,0,Indian
USR026404,18,128.11,2305.89,4,22.22,4,2,41.81,0.363,1,Sharjah,Apple Pay,1,Indian
USR026405,24,100.81,2419.37,1,4.17,5,3,39.03,0.372,1,Abu Dhabi,Apple Pay,0,Indian
USR026406,31,111.29,3449.96,6,19.35,10,1,49.33,0.349,0,Dubai,Apple Pay,0,Lebanese
USR026410,32,95.39,3052.42,3,9.38,6,3,45.0,0.38,1,Dubai,Credit Card,0,Indian
USR026412,22,135.34,2977.42,2,9.09,7,3,46.3,0.44,0,Dubai,Credit Card,0,Pakistani
USR026417,19,91.27,1734.13,2,10.53,6,3,37.06,0.361,1,Abu Dhabi,Apple Pay,1,Indian
USR026420,31,90.99,2820.71,1,3.23,12,1,42.73,0.399,1,Dubai,Debit Card,0,Indian
USR026423,9,73.56,662.0,0,0.0,3,1,46.04,0.386,0,Sharjah,Apple Pay,1,Indian
USR026427,7,146.4,1024.83,0,0.0,3,2,37.2,0.33,1,Abu Dhabi,Apple Pay,1,Filipino
USR026429,31,110.29,3418.96,3,9.68,11,1,45.54,0.395,1,Dubai,Debit Card,0,Arabic
USR026431,29,109.37,3171.8,2,6.9,4,1,40.64,0.374,1,Dubai,Apple Pay,0,Indian
USR026434,28,82.26,2303.38,5,17.86,7,3,43.93,0.401,0,Dubai,In-App Wallet,0,Indian
USR026435,40,139.52,5580.64,3,7.5,8,2,36.05,0.377,0,Dubai,Apple Pay,0,Indian
USR026436,21,114.39,2402.11,1,4.76,6,2,35.2,0.376,0,Sharjah,In-App Wallet,0,Indian
USR026437,29,156.05,4525.38,4,13.79,9,3,41.01,0.377,0,Dubai,Apple Pay,0,Indian
USR026452,31,108.85,3374.5,3,9.68,11,1,44.22,0.36,1,Dubai,In-App Wallet,0,Arabic
USR026455,37,121.64,4500.65,4,10.81,11,1,46.01,0.354,1,Sharjah,Credit Card,0,Indian
USR026461,22,124.27,2733.95,4,18.18,1,4,45.3,0.361,0,Dubai,Apple Pay,0,Indian
USR026464,16,116.05,1856.87,2,12.5,5,2,38.43,0.4,0,Dubai,In-App Wallet,1,Indian
USR026469,29,112.33,3257.6,3,10.34,5,1,43.22,0.343,0,Sharjah,Credit Card,0,Indian
USR026471,16,103.27,1652.38,1,6.25,7,2,45.61,0.417,1,Sharjah,In-App Wallet,1,Lebanese
USR026474,27,157.25,4245.65,3,11.11,10,3,46.4,0.37,1,Sharjah,Credit Card,0,Indian
USR026479,34,128.98,4385.18,3,8.82,7,3,37.65,0.362,1,Dubai,In-App Wallet,0,Indian
USR026481,42,121.69,5110.95,3,7.14,11,5,41.0,0.359,1,Abu Dhabi,Apple Pay,0,Indian
USR026486,17,153.02,2601.41,0,0.0,4,3,45.45,0.391,0,Sharjah,Credit Card,1,Indian
USR026490,32,141.29,4521.36,4,12.5,13,3,45.4,0.357,1,Dubai,Apple Pay,0,Indian
USR026491,32,139.87,4475.91,2,6.25,9,8,40.0,0.383,1,Dubai,Credit Card,0,Filipino
USR026492,30,147.03,4410.97,5,16.67,11,1,44.69,0.383,0,Dubai,Apple Pay,0,Indian
USR026496,15,131.8,1976.97,0,0.0,3,0,45.02,0.362,1,Ajman,Credit Card,1,Indian
USR026497,36,116.22,4183.79,4,11.11,7,4,42.46,0.411,0,Sharjah,Credit Card,0,Indian
USR026498,19,116.35,2210.66,3,15.79,9,4,43.57,0.386,0,Dubai,Apple Pay,1,Arabic
USR026502,31,125.33,3885.27,4,12.9,9,2,47.31,0.352,1,Dubai,Credit Card,0,Arabic
USR026507,29,125.37,3635.73,0,0.0,9,2,45.13,0.371,1,Dubai,Credit Card,0,Indian
USR026508,9,179.06,1611.52,0,0.0,2,0,38.83,0.397,1,Abu Dhabi,Apple Pay,1,Chinese
USR026510,28,107.96,3022.78,2,7.14,7,1,40.36,0.363,1,Dubai,Credit Card,0,Indian
USR026512,34,99.27,3375.08,7,20.59,10,1,46.38,0.419,0,Sharjah,Credit Card,0,Indian
USR026516,26,93.14,2421.71,1,3.85,9,6,39.27,0.336,0,Sharjah,Apple Pay,0,Indian
USR026526,13,95.94,1247.22,1,7.69,4,4,42.15,0.395,0,Dubai,Apple Pay,1,Indian
USR026530,33,132.29,4365.61,6,18.18,12,3,42.53,0.379,0,Abu Dhabi,Credit Card,0,Indian
USR026531,37,87.05,3220.68,3,8.11,13,5,40.82,0.359,0,Dubai,Apple Pay,0,Indian
USR026534,31,134.75,4177.11,5,16.13,5,1,42.77,0.39,1,Dubai,In-App Wallet,0,Indian
USR026538,38,137.81,5236.96,2,5.26,10,1,48.64,0.43,1,Dubai,Credit Card,0,Indian
USR026543,25,126.45,3161.23,2,8.0,4,1,43.98,0.403,0,Dubai,Credit Card,0,Arabic
USR026544,20,152.14,3042.76,0,0.0,9,3,48.19,0.422,1,Sharjah,Apple Pay,1,Indian
USR026547,26,119.83,3115.47,6,23.08,8,2,39.07,0.379,1,Dubai,In-App Wallet,0,Indian
USR026548,26,178.81,4648.98,3,11.54,6,1,45.8,0.377,0,Abu Dhabi,Credit Card,0,Indian
USR026557,20,128.51,2570.26,0,0.0,5,3,41.38,0.362,1,Dubai,Credit Card,0,American
USR026563,32,108.58,3474.46,5,15.63,13,5,42.73,0.396,0,Sharjah,Apple Pay,0,Indian
USR026567,27,114.79,3099.33,4,14.81,13,5,45.62,0.37,1,Dubai,Credit Card,0,Indian
USR026572,31,105.12,3258.85,3,9.68,8,1,46.13,0.393,0,Dubai,Credit Card,0,Indian
USR026576,25,93.15,2328.64,2,8.0,5,0,42.37,0.418,1,Abu Dhabi,Credit Card,0,Indian
USR026579,20,103.22,2064.42,3,15.0,6,3,40.77,0.389,0,Dubai,Credit Card,0,Indian
USR026580,23,154.65,3556.84,3,13.04,6,5,43.7,0.35,1,Dubai,Apple Pay,0,Indian
USR026586,20,137.14,2742.72,2,10.0,5,2,37.66,0.358,1,Abu Dhabi,Apple Pay,0,Indian
USR026588,26,120.7,3138.19,5,19.23,9,2,43.53,0.359,0,Dubai,Credit Card,0,Indian
USR026589,32,161.61,5171.6,2,6.25,10,2,41.53,0.403,1,Sharjah,Credit Card,0,Pakistani
USR026594,38,135.37,5144.05,8,21.05,12,3,46.37,0.386,1,Dubai,In-App Wallet,0,Indian
USR026602,28,142.33,3985.14,3,10.71,11,3,43.3,0.383,1,Dubai,In-App Wallet,0,Japanese
USR026605,34,125.94,4282.13,1,2.94,16,4,43.21,0.401,0,Abu Dhabi,Credit Card,0,Indian
USR026608,17,138.86,2360.58,2,11.76,4,2,36.38,0.356,0,Dubai,Apple Pay,1,Chinese
USR026614,18,154.16,2774.8,3,16.67,4,5,52.11,0.408,1,Abu Dhabi,In-App Wallet,1,Indian
USR026615,28,99.22,2778.2,2,7.14,10,4,33.79,0.363,0,Sharjah,Credit Card,0,Indian
USR026623,23,127.82,2939.81,2,8.7,7,2,41.77,0.384,1,Dubai,In-App Wallet,0,Indian
USR026625,29,98.27,2849.85,2,6.9,9,4,46.44,0.405,1,Dubai,In-App Wallet,0,Indian
USR026628,18,118.01,2124.14,2,11.11,2,0,39.84,0.369,0,Dubai,Credit Card,0,Indian
USR026630,19,145.45,2763.58,2,10.53,4,2,37.43,0.347,1,Dubai,Credit Card,0,Pakistani
USR026634,32,117.08,3746.61,2,6.25,9,3,48.48,0.387,1,Dubai,Credit Card,0,Arabic
USR026646,25,149.2,3730.1,3,12.0,5,3,35.56,0.357,1,Ajman,Credit Card,0,Pakistani
USR026650,16,127.79,2044.59,2,12.5,4,0,46.39,0.351,0,Dubai,Apple Pay,0,Indian
USR026659,28,114.0,3191.99,3,10.71,8,5,39.89,0.383,0,Dubai,Credit Card,0,Indian
USR026660,32,126.62,4051.99,3,9.38,5,2,44.04,0.385,0,Dubai,Credit Card,0,Indian
USR026663,10,177.66,1776.62,1,10.0,3,1,41.48,0.415,0,Abu Dhabi,Apple Pay,1,Indian
USR026664,24,108.82,2611.57,1,4.17,5,3,45.65,0.41,0,Dubai,Debit Card,1,Indian
USR026666,21,88.17,1851.61,3,14.29,5,3,47.9,0.386,1,Dubai,Apple Pay,0,Indian
USR026671,14,143.85,2013.86,2,14.29,2,1,35.12,0.406,1,Dubai,Apple Pay,1,Arabic
USR026674,30,116.23,3486.78,1,3.33,12,4,42.79,0.398,1,Sharjah,In-App Wallet,0,Pakistani
USR026675,19,91.44,1737.41,1,5.26,4,3,48.25,0.399,1,Abu Dhabi,Credit Card,1,Arabic
USR026681,33,113.37,3741.11,6,18.18,7,2,42.32,0.362,0,Dubai,Credit Card,0,Indian
USR026687,27,162.53,4388.26,3,11.11,6,1,44.93,0.388,1,Dubai,Credit Card,0,Indian
USR026688,23,116.87,2688.12,5,21.74,3,2,45.93,0.417,0,Dubai,Debit Card,0,American
USR026691,23,121.49,2794.23,3,13.04,6,1,41.14,0.378,1,Sharjah,In-App Wallet,0,Arabic
USR026694,23,96.76,2225.56,4,17.39,8,2,38.03,0.382,1,Dubai,In-App Wallet,0,Indian
USR026703,25,106.02,2650.62,0,0.0,4,1,38.24,0.379,1,Sharjah,Apple Pay,0,Arabic
USR026714,30,96.71,2901.28,6,20.0,12,2,42.13,0.392,1,Dubai,Credit Card,0,Indian
USR026721,30,102.13,3063.85,3,10.0,10,2,41.85,0.399,1,Dubai,Apple Pay,0,Indian
USR026723,15,141.73,2125.9,3,20.0,1,2,35.11,0.347,1,Abu Dhabi,In-App Wallet,1,Indian
USR026725,31,111.39,3452.94,2,6.45,10,4,42.34,0.364,1,Dubai,Credit Card,0,Indian
USR026726,30,102.03,3060.84,3,10.0,10,2,43.38,0.374,1,Dubai,Credit Card,0,Indian
USR026739,37,129.9,4806.16,4,10.81,7,4,39.68,0.363,1,Dubai,In-App Wallet,0,Indian
USR026742,32,124.99,3999.79,4,12.5,3,1,42.62,0.389,1,Dubai,Apple Pay,0,Indian
USR026743,16,98.9,1582.43,1,6.25,5,1,41.25,0.402,1,Dubai,Credit Card,0,Filipino
USR026744,29,98.65,2860.88,4,13.79,8,1,42.3,0.36,1,Sharjah,Credit Card,0,Indian
USR026748,25,135.4,3385.09,1,4.0,7,1,41.1,0.36,0,Dubai,Credit Card,0,Indian
USR026749,22,120.96,2661.13,3,13.64,5,1,42.0,0.381,1,Dubai,Credit Card,0,Indian
USR026755,31,133.45,4136.94,2,6.45,9,1,46.29,0.381,0,Sharjah,Credit Card,0,Indian
USR026761,18,143.99,2591.8,1,5.56,4,3,42.85,0.378,0,Abu Dhabi,In-App Wallet,1,Indian
USR026766,36,126.79,4564.46,3,8.33,11,3,41.91,0.37,0,Dubai,Credit Card,0,Arabic
USR026771,28,138.67,3882.66,4,14.29,6,4,45.1,0.349,1,Dubai,In-App Wallet,0,Indian
USR026776,37,131.45,4863.83,5,13.51,5,2,46.58,0.394,1,Dubai,Credit Card,0,Indian
USR026778,36,131.98,4751.23,5,13.89,9,1,45.45,0.367,0,Sharjah,In-App Wallet,0,Indian
USR026780,29,112.02,3248.47,0,0.0,9,3,39.43,0.37,1,Ajman,Debit Card,0,Lebanese
USR026783,29,108.36,3142.49,3,10.34,8,3,46.5,0.371,0,Dubai,Credit Card,0,Indian
USR026790,18,91.36,1644.45,2,11.11,5,2,41.28,0.353,0,Sharjah,Apple Pay,0,Indian
USR026794,30,97.02,2910.68,5,16.67,8,2,35.47,0.338,1,Dubai,Credit Card,0,Indian
USR026795,30,106.38,3191.49,5,16.67,9,3,41.14,0.403,1,Dubai,Apple Pay,0,Indian
USR026796,39,86.63,3378.68,5,12.82,13,3,40.11,0.371,1,Sharjah,Credit Card,0,Indian
USR026800,29,112.2,3253.92,2,6.9,9,1,42.36,0.387,1,Ajman,Credit Card,0,Indian
USR026806,25,109.74,2743.58,3,12.0,5,1,40.9,0.401,1,Dubai,Credit Card,0,Pakistani
USR026809,32,109.69,3510.05,3,9.38,11,4,40.24,0.393,1,Dubai,Apple Pay,0,Indian
USR026811,31,143.46,4447.24,1,3.23,8,3,46.62,0.413,1,Sharjah,Apple Pay,0,Indian
USR026814,20,117.8,2355.92,5,25.0,4,1,50.97,0.369,0,Dubai,Apple Pay,0,Indian
USR026817,28,158.64,4441.92,0,0.0,8,0,42.11,0.392,1,Abu Dhabi,Credit Card,0,Indian
USR026820,33,122.3,4035.74,7,21.21,12,3,40.31,0.378,0,Dubai,Apple Pay,0,Indian
USR026831,32,136.52,4368.8,5,15.63,8,2,35.44,0.351,1,Sharjah,Apple Pay,0,Indian
USR026838,26,149.34,3882.96,0,0.0,8,3,42.55,0.381,0,Dubai,Credit Card,0,Indian
USR026849,28,120.02,3360.68,2,7.14,4,1,42.04,0.377,0,Abu Dhabi,Apple Pay,0,Italian
USR026852,28,112.88,3160.63,5,17.86,8,5,38.23,0.362,1,Ajman,In-App Wallet,0,Indian
USR026858,12,109.33,1312.0,2,16.67,3,3,40.97,0.379,1,Dubai,Credit Card,1,Filipino
USR026863,16,113.38,1814.0,3,18.75,7,5,37.49,0.3,0,Sharjah,Apple Pay,1,Indian
USR026866,26,134.9,3507.44,5,19.23,4,0,42.81,0.355,1,Dubai,Credit Card,0,Indian
USR026878,15,66.78,1001.71,1,6.67,6,0,40.11,0.359,1,Dubai,Apple Pay,1,Indian
USR026880,33,153.61,5068.99,4,12.12,12,0,43.39,0.351,0,Sharjah,Apple Pay,0,Indian
USR026881,33,178.35,5885.6,1,3.03,10,2,44.73,0.387,0,Dubai,Apple Pay,0,Arabic
USR026883,13,122.03,1586.44,2,15.38,5,1,31.66,0.313,0,Abu Dhabi,Apple Pay,1,Arabic
USR026890,25,146.54,3663.46,0,0.0,11,2,49.28,0.353,0,Dubai,Debit Card,0,Indian
USR026894,18,126.87,2283.65,1,5.56,9,2,39.75,0.349,1,Dubai,Apple Pay,0,Chinese
USR026900,20,144.7,2894.06,5,25.0,5,1,31.23,0.393,1,Abu Dhabi,Credit Card,0,Pakistani
USR026902,35,165.9,5806.63,7,20.0,12,1,40.95,0.402,0,Dubai,Credit Card,0,Indian
USR026904,24,113.91,2733.81,0,0.0,7,4,42.91,0.387,0,Abu Dhabi,Credit Card,0,Pakistani
USR026905,36,129.29,4654.55,1,2.78,16,4,46.58,0.401,1,Dubai,Apple Pay,0,Indian
USR026908,25,96.77,2419.32,0,0.0,8,1,38.04,0.34,0,Dubai,In-App Wallet,0,Indian
USR026909,33,109.46,3612.06,6,18.18,14,6,43.2,0.42,1,Dubai,Debit Card,0,Indian
USR026914,33,132.52,4373.31,1,3.03,12,0,47.03,0.35,1,Dubai,Credit Card,0,Indian
USR026915,14,112.04,1568.57,2,14.29,5,1,35.9,0.401,1,Dubai,Apple Pay,1,Indian
USR026920,30,115.29,3458.65,3,10.0,8,8,45.32,0.367,1,Sharjah,In-App Wallet,0,Indian
USR026937,23,119.7,2753.07,0,0.0,6,2,43.79,0.353,1,Dubai,Credit Card,0,Indian
USR026942,19,129.61,2462.57,2,10.53,3,5,46.82,0.335,0,Dubai,Apple Pay,1,Indian
USR026950,28,144.1,4034.82,4,14.29,9,3,45.09,0.364,0,Dubai,Credit Card,0,Arabic
USR026951,26,114.2,2969.14,3,11.54,8,5,47.01,0.388,1,Abu Dhabi,Credit Card,1,Indian
USR026954,15,156.95,2354.22,0,0.0,2,4,48.23,0.35,1,Dubai,Apple Pay,1,Indian
USR026959,16,93.38,1494.13,1,6.25,4,0,39.34,0.384,0,Dubai,In-App Wallet,1,Indian
USR026963,22,97.88,2153.39,1,4.55,7,4,48.49,0.421,0,Dubai,In-App Wallet,0,Indian
USR026965,15,93.42,1401.36,1,6.67,3,2,44.26,0.411,0,Dubai,Credit Card,1,Indian
USR026966,18,114.99,2069.79,2,11.11,6,2,38.61,0.357,1,Abu Dhabi,Debit Card,0,Chinese
USR026969,36,123.9,4460.38,5,13.89,14,4,43.87,0.39,1,Dubai,Credit Card,0,Filipino
USR026976,17,195.41,3322.04,2,11.76,6,4,44.15,0.398,0,Abu Dhabi,Apple Pay,1,Indian
USR026977,30,119.75,3592.5,5,16.67,7,3,41.35,0.364,0,Dubai,Apple Pay,0,Indian
USR026986,10,166.81,1668.12,0,0.0,4,0,41.37,0.379,1,Sharjah,Debit Card,1,Indian
USR026991,29,75.64,2193.67,0,0.0,6,0,43.28,0.368,1,Abu Dhabi,Credit Card,0,Lebanese
USR026998,31,112.3,3481.27,0,0.0,12,3,38.24,0.342,1,Abu Dhabi,Credit Card,0,Indian
USR027005,22,114.26,2513.63,1,4.55,11,2,39.09,0.352,0,Sharjah,Apple Pay,0,Indian
USR027009,29,107.45,3116.12,1,3.45,6,0,43.77,0.361,1,Abu Dhabi,Credit Card,0,Indian
USR027014,26,108.96,2832.92,5,19.23,8,1,46.75,0.402,1,Dubai,Credit Card,0,Indian
USR027015,31,121.14,3755.36,8,25.81,6,3,40.33,0.39,0,Dubai,Credit Card,0,Indian
